5	0.015455950540958269	id_val_PC_ratio	0.9239669442176819
5	0.015455950540958269	id_val_PC_std	0.09576428681612015
5	0.015455950540958269	id_val_DC_cos_diff	0.1859504133462906
5	0.015455950540958269	id_val_DC_cos_std	0.5813962817192078
5	0.015455950540958269	id_val_DC_l2_diff	0.18395382165908813
5	0.015455950540958269	id_val_DC_l2_std	0.20269529521465302
5	0.015455950540958269	id_val_OC_ratio	0.0
5	0.015455950540958269	id_val_OC_max_logits_mean	0.5456982254981995
5	0.015455950540958269	id_val_OC_max_logits_std	0.14331001043319702
5	0.015455950540958269	id_val_Accuracy	0.23140496015548706
5	0.015455950540958269	id_val_Loss	1.410138487815857
5	0.015455950540958269	ood_val_Accuracy	0.1794871836900711
5	0.015455950540958269	ood_val_Loss	1.4492459297180176
10	0.030911901081916538	id_val_PC_ratio	0.9735536575317383
10	0.030911901081916538	id_val_PC_std	0.047903720289468765
10	0.030911901081916538	id_val_DC_cos_diff	0.28925618529319763
10	0.030911901081916538	id_val_DC_cos_std	0.7041788101196289
10	0.030911901081916538	id_val_DC_l2_diff	0.1934257596731186
10	0.030911901081916538	id_val_DC_l2_std	0.20492486655712128
10	0.030911901081916538	id_val_OC_ratio	0.0
10	0.030911901081916538	id_val_OC_max_logits_mean	0.5556753277778625
10	0.030911901081916538	id_val_OC_max_logits_std	0.13982942700386047
10	0.030911901081916538	id_val_Accuracy	0.27272728085517883
10	0.030911901081916538	id_val_Loss	1.3934236764907837
10	0.030911901081916538	ood_val_Accuracy	0.23076923191547394
10	0.030911901081916538	ood_val_Loss	1.427689552307129
15	0.04636785162287481	id_val_PC_ratio	0.9644628763198853
15	0.04636785162287481	id_val_PC_std	0.06564996391534805
15	0.04636785162287481	id_val_DC_cos_diff	0.3429751992225647
15	0.04636785162287481	id_val_DC_cos_std	0.7546489834785461
15	0.04636785162287481	id_val_DC_l2_diff	0.17446713149547577
15	0.04636785162287481	id_val_DC_l2_std	0.19111062586307526
15	0.04636785162287481	id_val_OC_ratio	0.0
15	0.04636785162287481	id_val_OC_max_logits_mean	0.5370910167694092
15	0.04636785162287481	id_val_OC_max_logits_std	0.1495199054479599
15	0.04636785162287481	id_val_Accuracy	0.28099173307418823
15	0.04636785162287481	id_val_Loss	1.3886189460754395
15	0.04636785162287481	ood_val_Accuracy	0.23076923191547394
15	0.04636785162287481	ood_val_Loss	1.4169845581054688
20	0.061823802163833076	id_val_PC_ratio	0.9975206255912781
20	0.061823802163833076	id_val_PC_std	0.015614152885973454
20	0.061823802163833076	id_val_DC_cos_diff	0.26033058762550354
20	0.061823802163833076	id_val_DC_cos_std	0.6736667156219482
20	0.061823802163833076	id_val_DC_l2_diff	0.17576417326927185
20	0.061823802163833076	id_val_DC_l2_std	0.17894428968429565
20	0.061823802163833076	id_val_OC_ratio	0.0
20	0.061823802163833076	id_val_OC_max_logits_mean	0.5837982296943665
20	0.061823802163833076	id_val_OC_max_logits_std	0.12266118824481964
20	0.061823802163833076	id_val_Accuracy	0.28099173307418823
20	0.061823802163833076	id_val_Loss	1.3870368003845215
20	0.061823802163833076	ood_val_Accuracy	0.23076923191547394
20	0.061823802163833076	ood_val_Loss	1.4008182287216187
25	0.07727975270479134	id_val_PC_ratio	0.9438016414642334
25	0.07727975270479134	id_val_PC_std	0.08745719492435455
25	0.07727975270479134	id_val_DC_cos_diff	0.3719008266925812
25	0.07727975270479134	id_val_DC_cos_std	0.7789384126663208
25	0.07727975270479134	id_val_DC_l2_diff	0.2317921221256256
25	0.07727975270479134	id_val_DC_l2_std	0.2086281180381775
25	0.07727975270479134	id_val_OC_ratio	0.0
25	0.07727975270479134	id_val_OC_max_logits_mean	0.5764054656028748
25	0.07727975270479134	id_val_OC_max_logits_std	0.11256099492311478
25	0.07727975270479134	id_val_Accuracy	0.27272728085517883
25	0.07727975270479134	id_val_Loss	1.3903298377990723
25	0.07727975270479134	ood_val_Accuracy	0.23076923191547394
25	0.07727975270479134	ood_val_Loss	1.382548213005066
30	0.09273570324574962	id_val_PC_ratio	0.7347107529640198
30	0.09273570324574962	id_val_PC_std	0.1464642882347107
30	0.09273570324574962	id_val_DC_cos_diff	0.41322314739227295
30	0.09273570324574962	id_val_DC_cos_std	0.8105865120887756
30	0.09273570324574962	id_val_DC_l2_diff	0.4628690779209137
30	0.09273570324574962	id_val_DC_l2_std	0.32529816031455994
30	0.09273570324574962	id_val_OC_ratio	0.0
30	0.09273570324574962	id_val_OC_max_logits_mean	0.4178975522518158
30	0.09273570324574962	id_val_OC_max_logits_std	0.1444455087184906
30	0.09273570324574962	id_val_Accuracy	0.3636363744735718
30	0.09273570324574962	id_val_Loss	1.3606427907943726
30	0.09273570324574962	ood_val_Accuracy	0.38461539149284363
30	0.09273570324574962	ood_val_Loss	1.3114162683486938
35	0.10819165378670788	id_val_PC_ratio	0.8123966455459595
35	0.10819165378670788	id_val_PC_std	0.15086983144283295
35	0.10819165378670788	id_val_DC_cos_diff	0.46694216132164
35	0.10819165378670788	id_val_DC_cos_std	0.8469542264938354
35	0.10819165378670788	id_val_DC_l2_diff	0.5190221667289734
35	0.10819165378670788	id_val_DC_l2_std	0.3650805354118347
35	0.10819165378670788	id_val_OC_ratio	0.0
35	0.10819165378670788	id_val_OC_max_logits_mean	0.15149496495723724
35	0.10819165378670788	id_val_OC_max_logits_std	0.19187778234481812
35	0.10819165378670788	id_val_Accuracy	0.28925618529319763
35	0.10819165378670788	id_val_Loss	1.3319497108459473
35	0.10819165378670788	ood_val_Accuracy	0.43589743971824646
